agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.078; BH-adjusted p=0.858; percentile=92.3; RCSI_z=1.391. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.08911705223673505,1.612337576842802,1.035991947829228,-0.021352653038235858,0.0808850584051951,1.3907503483458477,0.0779610194902548,0.8575712143928036,1.1081224902817501,92.25387306346826,8,959,0.00047,False,run_20260403T204901Z_pid9278,8.0,0.6476063829787235,11.25,6.5,162.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.921; BH-adjusted p=0.978; percentile=8.0; RCSI_z=-1.203. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.03433464314761392,-1.1807061463801913,-1.1943881593993764,-0.04345696651832198,-0.0382171371988842,-1.2026126370701746,0.9205397301349324,0.9780109945027486,0.03595746277538135,7.9960019990005,4,959,0.00047,False,run_20260403T204901Z_pid9278,4.0,0.9662698412698412,7.0,4.75,124.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.252; BH-adjusted p=0.978; percentile=74.9; RCSI_z=0.590. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.012182338135409587,0.34023439358989355,0.31281566605792027,-0.02060637351639616,0.0124383418058257,0.5897922359991131,0.2518740629685157,0.9780109945027486,0.5988165521906862,74.86256871564217,4,959,0.00047,False,run_20260403T204901Z_pid9278,4.0,0.3059045226130653,3.75,0.75,33.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.720; BH-adjusted p=0.978; percentile=28.0; RCSI_z=-0.562. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.016688556062257942,-0.29479419940810486,-0.09709198433551422,-0.042026755603802535,-0.0384156164174384,-0.5618168691720886,0.7201399300349826,0.9780109945027486,0.14258310782222208,28.035982008995504,9,959,0.00047,False,run_20260403T204901Z_pid9278,9.0,0.6493974713551955,15.0,9.666666666666666,239.55555555555551,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.910; BH-adjusted p=0.978; percentile=9.0; RCSI_z=-1.331. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.06932465816082889,-1.0798494273327404,-0.7557254946158014,-0.08928602975818212,-0.0951583788864274,-1.3310937394895013,0.9100449775112444,0.9780109945027486,0.04093714284129139,9.045477261369316,8,959,0.00047,False,run_20260403T204901Z_pid9278,8.0,0.6616847826086957,20.25,12.375,302.5,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.459; BH-adjusted p=0.978; percentile=54.2; RCSI_z=0.101. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.004818846433823687,0.10437974952895261,0.03315711992300615,-0.04224348634473307,0.0039835697874485,0.101016308824972,0.4587706146926537,0.9780109945027486,0.33840440743496897,54.17291354322838,14,959,0.00047,False,run_20260403T204901Z_pid9278,14.0,0.776183970856102,2.857142857142857,1.0,34.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.944; BH-adjusted p=0.978; percentile=5.6; RCSI_z=-1.551. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.01971999832765481,-0.9628811217016214,0.0,-0.020651602407921965,-0.0199273446043539,-1.5505817120000975,0.9440279860069966,0.9780109945027486,0.025015130714377793,5.647176411794104,1,959,0.00047,False,run_20260403T204901Z_pid9278,1.0,0.0,4.0,5.0,120.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.274; BH-adjusted p=0.978; percentile=72.7; RCSI_z=0.552. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.014074461577646913,0.4583513634937047,0.26205581541490447,-0.01945410445943152,0.0156099183840054,0.5515790527111607,0.2738630684657671,0.9780109945027486,0.5624665301518423,72.66366816591704,6,959,0.00047,False,run_20260403T204901Z_pid9278,6.0,0.4021100917431192,3.5,2.0,62.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.927; BH-adjusted p=0.978; percentile=7.4; RCSI_z=-1.396. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.06745701933862747,-1.2206066217744187,-0.4738115038721902,-0.06904488757178373,-0.0919045928784121,-1.3955987671439756,0.9265367316341828,0.9780109945027486,0.03313735882773317,7.396301849075463,10,959,0.00047,False,run_20260403T204901Z_pid9278,10.0,0.7125438938743659,12.5,8.2,202.8,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.695; BH-adjusted p=0.978; percentile=30.6; RCSI_z=-0.454. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.018605260719909977,-0.307991928611924,-0.10247119107064234,-0.03001199667865584,-0.0228847974983949,-0.4544088563860938,0.6946526736631684,0.9780109945027486,0.15823228838211634,30.584707646176913,13,959,0.00047,False,run_20260403T204901Z_pid9278,14.0,0.7260321100917431,5.461538461538462,3.0,75.38461538461539,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.978; BH-adjusted p=0.978; percentile=2.2; RCSI_z=-1.896. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.1573133241247876,-0.7228467981637838,-0.3175973092514782,-0.1942996054732945,-0.1679818460663975,-1.8957749163265585,0.9780109945027486,0.9780109945027486,0.009656262978210229,2.2488755622188905,20,959,0.00047,False,run_20260403T204901Z_pid9278,20.0,1.0510791366906476,21.15,12.6,306.8,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.2735483115306598,0.8054334794437269,,-0.1895252562450743,,,,,,,,1199,0.00047,,,,,,,,,
